,ServicingLenderName,idservicinglender,BorrowerState,CurrentApprovalAmount_Tatal,CurrentApprovalAmount_Count,Symbol
459,"TD Bank, National Association",223,PA,1225152558.09,12467,TD-PFK.TO
460,"TD Bank, National Association",223,MA,1074360381.87,9401,TD-PFK.TO
461,"TD Bank, National Association",223,FL,1034363877.2,14822,TD-PFK.TO
462,"TD Bank, National Association",223,CT,520747647.66,5972,TD-PFK.TO
463,"TD Bank, National Association",223,NH,500467621.55,5186,TD-PFK.TO
464,"TD Bank, National Association",223,ME,275926108.41,2673,TD-PFK.TO
465,"TD Bank, National Association",223,SC,262592674.87,3052,TD-PFK.TO
466,"TD Bank, National Association",223,VT,193359353.98,1355,TD-PFK.TO
467,"TD Bank, National Association",223,VA,167930201.59,1944,TD-PFK.TO
468,"TD Bank, National Association",223,DE,124994829.53,1370,TD-PFK.TO
469,"TD Bank, National Association",223,MD,124697550.24,1681,TD-PFK.TO
470,"TD Bank, National Association",223,DC,105072885.4,797,TD-PFK.TO
471,"TD Bank, National Association",223,NC,95920773.39,1016,TD-PFK.TO
472,"TD Bank, National Association",223,RI,50712764.62,684,TD-PFK.TO
473,"TD Bank, National Association",223,GA,12018453.0,64,TD-PFK.TO
474,"TD Bank, National Association",223,OH,7159869.0,28,TD-PFK.TO
475,"TD Bank, National Association",223,TX,6724438.0,42,TD-PFK.TO
476,"TD Bank, National Association",223,CA,6217168.0,86,TD-PFK.TO
477,"TD Bank, National Association",223,IN,4614172.0,10,TD-PFK.TO
478,"TD Bank, National Association",223,TN,4284691.0,18,TD-PFK.TO
479,"TD Bank, National Association",223,MI,4205263.0,23,TD-PFK.TO
480,"TD Bank, National Association",223,IL,2984113.0,17,TD-PFK.TO
481,"TD Bank, National Association",223,CO,2586770.0,25,TD-PFK.TO
482,"TD Bank, National Association",223,NV,2403621.2,44,TD-PFK.TO
483,"TD Bank, National Association",223,KS,2398311.0,5,TD-PFK.TO
484,"TD Bank, National Association",223,AL,1491990.0,4,TD-PFK.TO
485,"TD Bank, National Association",223,MN,890050.0,9,TD-PFK.TO
486,"TD Bank, National Association",223,OK,722587.0,3,TD-PFK.TO
487,"TD Bank, National Association",223,MT,587094.0,4,TD-PFK.TO
488,"TD Bank, National Association",223,AR,560252.0,4,TD-PFK.TO
489,"TD Bank, National Association",223,AZ,540726.0,18,TD-PFK.TO
490,"TD Bank, National Association",223,KY,523608.0,8,TD-PFK.TO
491,"TD Bank, National Association",223,WI,488237.0,4,TD-PFK.TO
492,"TD Bank, National Association",223,WY,457756.0,9,TD-PFK.TO
493,"TD Bank, National Association",223,OR,412693.0,6,TD-PFK.TO
494,"TD Bank, National Association",223,WA,365420.0,12,TD-PFK.TO
495,"TD Bank, National Association",223,MO,297853.0,5,TD-PFK.TO
496,"TD Bank, National Association",223,MS,276447.0,1,TD-PFK.TO
497,"TD Bank, National Association",223,VI,265000.0,2,TD-PFK.TO
498,"TD Bank, National Association",223,LA,250141.0,3,TD-PFK.TO
499,"TD Bank, National Association",223,NE,214082.0,1,TD-PFK.TO
500,"TD Bank, National Association",223,NM,213012.0,7,TD-PFK.TO
501,"TD Bank, National Association",223,UT,74220.0,2,TD-PFK.TO
502,"TD Bank, National Association",223,WV,62659.0,4,TD-PFK.TO
503,"TD Bank, National Association",223,ND,37500.0,1,TD-PFK.TO
504,"TD Bank, National Association",223,IA,26970.0,1,TD-PFK.TO
505,"TD Bank, National Association",223,HI,19037.0,1,TD-PFK.TO
506,"TD Bank, National Association",223,SD,10832.0,1,TD-PFK.TO
507,"TD Bank, National Association",223,PR,10371.0,1,TD-PFK.TO
508,"TD Bank, National Association",223,ID,10000.0,1,TD-PFK.TO
509,BMO Harris Bank National Association,13,CA,3098505814.09,18199,0
510,BMO Harris Bank National Association,13,IL,1907303540.73,16018,0
511,BMO Harris Bank National Association,13,WI,1574966104.55,9451,0
512,BMO Harris Bank National Association,13,MN,600922338.27,2228,0
513,BMO Harris Bank National Association,13,AZ,339350641.41,2874,0
514,BMO Harris Bank National Association,13,IN,338398318.24,2992,0
515,BMO Harris Bank National Association,13,CO,331324097.09,3649,0
516,BMO Harris Bank National Association,13,OR,225939602.99,1281,0
517,BMO Harris Bank National Association,13,TX,194943939.64,462,0
518,BMO Harris Bank National Association,13,MO,182824118.53,1181,0
519,BMO Harris Bank National Association,13,FL,166091115.81,969,0
520,BMO Harris Bank National Association,13,NV,142155265.97,708,0
521,BMO Harris Bank National Association,13,GA,132822282.5,169,0
522,BMO Harris Bank National Association,13,WA,120154118.78,459,0
523,BMO Harris Bank National Association,13,NY,113073985.3,195,0
524,BMO Harris Bank National Association,13,NM,104313086.26,832,0
525,BMO Harris Bank National Association,13,KS,67650698.24,695,0
526,BMO Harris Bank National Association,13,MI,66680774.0,122,0
527,BMO Harris Bank National Association,13,UT,64815539.79,294,0
528,BMO Harris Bank National Association,13,OH,53329045.5,87,0
529,BMO Harris Bank National Association,13,PA,45705189.5,99,0
530,BMO Harris Bank National Association,13,NE,42932564.38,646,0
531,BMO Harris Bank National Association,13,VA,40911914.0,73,0
532,BMO Harris Bank National Association,13,IA,39863161.0,543,0
533,BMO Harris Bank National Association,13,MD,36927956.5,60,0
534,BMO Harris Bank National Association,13,MA,36019296.0,49,0
535,BMO Harris Bank National Association,13,SC,32654695.5,74,0
536,BMO Harris Bank National Association,13,CT,31429490.0,38,0
537,BMO Harris Bank National Association,13,NJ,25741069.0,64,0
538,BMO Harris Bank National Association,13,ID,25063079.5,153,0
539,BMO Harris Bank National Association,13,LA,21339203.0,27,0
540,BMO Harris Bank National Association,13,SD,20613428.0,407,0
541,BMO Harris Bank National Association,13,NC,18165619.0,61,0
542,BMO Harris Bank National Association,13,WY,17832924.8,293,0
543,BMO Harris Bank National Association,13,TN,15692024.5,68,0
544,BMO Harris Bank National Association,13,OK,14507709.22,176,0
545,BMO Harris Bank National Association,13,KY,14439452.0,22,0
546,BMO Harris Bank National Association,13,ND,11280821.0,101,0
547,BMO Harris Bank National Association,13,AL,5682623.5,22,0
548,BMO Harris Bank National Association,13,AR,5240410.0,7,0
549,BMO Harris Bank National Association,13,MT,3650238.0,12,0
550,BMO Harris Bank National Association,13,AK,3592985.0,6,0
551,BMO Harris Bank National Association,13,DE,2903811.0,27,0
552,BMO Harris Bank National Association,13,VT,2470200.0,3,0
553,BMO Harris Bank National Association,13,ME,1954252.0,7,0
554,BMO Harris Bank National Association,13,NH,1764290.0,13,0
555,BMO Harris Bank National Association,13,DC,1633700.0,2,0
556,BMO Harris Bank National Association,13,HI,1016965.0,2,0
557,BMO Harris Bank National Association,13,WV,1016790.0,4,0
558,BMO Harris Bank National Association,13,MS,800881.0,12,0
559,BMO Harris Bank National Association,13,RI,699250.0,3,0
560,BMO Harris Bank National Association,13,PR,41666.0,2,0
561,Customers Bank,42,CA,2678485130.96,80238,0
562,Customers Bank,42,NY,1008740399.12,35194,0
563,Customers Bank,42,FL,844557967.65,38372,0
564,Customers Bank,42,TX,655116206.95,26885,0
565,Customers Bank,42,PA,509739238.81,9551,0
566,Customers Bank,42,GA,495433251.63,20093,0
567,Customers Bank,42,NJ,417016485.74,12137,0
568,Customers Bank,42,NC,354329474.02,15346,0
569,Customers Bank,42,IL,320165319.71,14296,0
570,Customers Bank,42,AZ,270213502.91,5641,0
571,Customers Bank,42,WA,229438664.85,5144,0
572,Customers Bank,42,MD,222293651.72,7245,0
573,Customers Bank,42,VA,208542062.95,6963,0
574,Customers Bank,42,MA,172101945.49,4921,0
575,Customers Bank,42,MI,154572100.85,6149,0
576,Customers Bank,42,OR,149230010.33,3434,0
577,Customers Bank,42,NV,142196257.7,5537,0
578,Customers Bank,42,CO,137007762.69,4435,0
579,Customers Bank,42,OH,131972926.03,6104,0
580,Customers Bank,42,TN,111091542.83,5190,0
581,Customers Bank,42,SC,107740576.7,4862,0
582,Customers Bank,42,UT,102665261.32,1806,0
583,Customers Bank,42,LA,86736666.41,5001,0
584,Customers Bank,42,AL,83853759.04,4188,0
585,Customers Bank,42,CT,82234835.42,2659,0
586,Customers Bank,42,IN,62927380.96,3162,0
587,Customers Bank,42,WI,55857141.14,2666,0
588,Customers Bank,42,MO,45918266.0,2129,0
589,Customers Bank,42,DC,43403909.5,1159,0
590,Customers Bank,42,MS,42476402.73,2452,0
591,Customers Bank,42,DE,40902259.0,983,0
592,Customers Bank,42,MN,39291575.45,1937,0
593,Customers Bank,42,KS,29046536.5,962,0
594,Customers Bank,42,KY,26162341.79,1534,0
595,Customers Bank,42,OK,24808690.18,1310,0
596,Customers Bank,42,NM,22704143.44,839,0
597,Customers Bank,42,RI,20601462.34,718,0
598,Customers Bank,42,AR,18887176.92,1251,0
599,Customers Bank,42,IA,18403750.0,969,0
600,Customers Bank,42,NH,17401695.07,445,0
601,Customers Bank,42,HI,13892002.0,682,0
602,Customers Bank,42,ID,11534252.0,518,0
603,Customers Bank,42,NE,8918662.0,565,0
604,Customers Bank,42,WV,8537193.65,425,0
605,Customers Bank,42,SD,8426407.67,247,0
606,Customers Bank,42,WY,8064513.0,192,0
607,Customers Bank,42,AK,6782969.0,246,0
608,Customers Bank,42,ME,6652101.0,272,0
609,Customers Bank,42,MT,5956128.65,241,0
610,Customers Bank,42,VT,3910614.25,173,0
611,Customers Bank,42,ND,2920981.0,177,0
612,Customers Bank,42,PR,579254.0,7,0
613,Customers Bank,42,GU,76776.0,4,0
614,Customers Bank,42,VI,38005.0,3,0
615,KeyBank National Association,10,NY,2635360078.17,18572,0
616,KeyBank National Association,10,OH,1981875822.54,11682,0
617,KeyBank National Association,10,WA,1407309102.8,9017,0
618,KeyBank National Association,10,OR,875105100.2,5662,0
619,KeyBank National Association,10,PA,808230206.65,5957,0
620,KeyBank National Association,10,UT,524673814.98,1976,0
621,KeyBank National Association,10,CO,474736309.72,3623,0
622,KeyBank National Association,10,CT,401622983.58,3370,0
623,KeyBank National Association,10,IN,307608457.4,2168,0
624,KeyBank National Association,10,ME,196701505.62,1720,0
625,KeyBank National Association,10,MI,196576770.35,1141,0
626,KeyBank National Association,10,ID,174666275.02,1249,0
627,KeyBank National Association,10,AK,162103340.2,759,0
628,KeyBank National Association,10,CA,140051274.02,236,0
629,KeyBank National Association,10,FL,103968394.42,249,0
630,KeyBank National Association,10,NJ,91209724.22,227,0
631,KeyBank National Association,10,MA,89775540.51,322,0
632,KeyBank National Association,10,IL,64945399.45,94,0
633,KeyBank National Association,10,TX,62096307.07,105,0
634,KeyBank National Association,10,VT,61586335.26,462,0
635,KeyBank National Association,10,AZ,42511440.589999996,77,0
636,KeyBank National Association,10,VA,34130971.57,70,0
637,KeyBank National Association,10,KY,34116682.75,51,0
638,KeyBank National Association,10,TN,26491242.0,43,0
639,KeyBank National Association,10,GA,22658808.67,46,0
640,KeyBank National Association,10,MD,22252102.79,57,0
641,KeyBank National Association,10,MN,18527694.0,19,0
642,KeyBank National Association,10,NC,17414551.13,75,0
643,KeyBank National Association,10,WI,16614845.16,16,0
644,KeyBank National Association,10,NH,13443579.0,40,0
645,KeyBank National Association,10,AL,12229439.0,24,0
646,KeyBank National Association,10,KS,11654056.469999999,16,0
647,KeyBank National Association,10,NV,11644881.0,44,0
648,KeyBank National Association,10,SC,9450981.0,26,0
649,KeyBank National Association,10,RI,7912065.0,10,0
650,KeyBank National Association,10,LA,7841191.0,6,0
651,KeyBank National Association,10,IA,7836784.6899999995,13,0
652,KeyBank National Association,10,DC,7802929.0,17,0
653,KeyBank National Association,10,MO,7740636.0,41,0
654,KeyBank National Association,10,HI,7145628.0,9,0
655,KeyBank National Association,10,NM,3483218.0,14,0
656,KeyBank National Association,10,WV,3464728.0,12,0
657,KeyBank National Association,10,AR,2787282.0,6,0
658,KeyBank National Association,10,ND,1985001.0,8,0
659,KeyBank National Association,10,OK,1907357.0,9,0
660,KeyBank National Association,10,DE,1862954.95,20,0
661,KeyBank National Association,10,NE,1656804.0,6,0
662,KeyBank National Association,10,WY,1577755.0,17,0
663,KeyBank National Association,10,SD,1438405.5,4,0
664,KeyBank National Association,10,MT,548177.0,12,0
665,KeyBank National Association,10,VI,393064.0,3,0
666,KeyBank National Association,10,PR,69300.0,2,0
667,KeyBank National Association,10,MS,24321.0,1,0
668,"Zions Bank, A Division of",270,CA,2573763947.69,18010,0
669,"Zions Bank, A Division of",270,TX,1911404963.42,13649,0
670,"Zions Bank, A Division of",270,UT,1780413333.03,16693,0
671,"Zions Bank, A Division of",270,AZ,951633969.92,8328,0
672,"Zions Bank, A Division of",270,NV,851180184.59,7732,0
673,"Zions Bank, A Division of",270,CO,686804401.68,6020,0
674,"Zions Bank, A Division of",270,WA,400273789.45,939,0
675,"Zions Bank, A Division of",270,ID,334386286.35,3862,0
676,"Zions Bank, A Division of",270,OR,136153926.89,366,0
677,"Zions Bank, A Division of",270,NY,32812775.4,85,0
678,"Zions Bank, A Division of",270,NM,30344792.5,165,0
679,"Zions Bank, A Division of",270,IL,29960241.35,47,0
680,"Zions Bank, A Division of",270,WY,17042818.85,92,0
681,"Zions Bank, A Division of",270,FL,16022845.0,92,0
682,"Zions Bank, A Division of",270,LA,12715601.0,18,0
683,"Zions Bank, A Division of",270,TN,12580196.0,13,0
684,"Zions Bank, A Division of",270,SC,9659099.14,5,0
685,"Zions Bank, A Division of",270,GA,7876170.32,44,0
686,"Zions Bank, A Division of",270,MS,7121200.0,5,0
687,"Zions Bank, A Division of",270,NJ,7019431.02,24,0
688,"Zions Bank, A Division of",270,OK,6865791.0,9,0
689,"Zions Bank, A Division of",270,MA,6776605.74,22,0
690,"Zions Bank, A Division of",270,HI,6120018.0,23,0
691,"Zions Bank, A Division of",270,ND,5807573.0,5,0
692,"Zions Bank, A Division of",270,DC,5672819.32,11,0
693,"Zions Bank, A Division of",270,PA,5636242.0,35,0
694,"Zions Bank, A Division of",270,MD,4726334.75,12,0
695,"Zions Bank, A Division of",270,MI,4420935.0,17,0
696,"Zions Bank, A Division of",270,CT,3557326.0,11,0
697,"Zions Bank, A Division of",270,MO,3539547.0,15,0
698,"Zions Bank, A Division of",270,VA,3349259.5,18,0
699,"Zions Bank, A Division of",270,MT,2048260.0,18,0
700,"Zions Bank, A Division of",270,NC,1877576.15,21,0
701,"Zions Bank, A Division of",270,KS,1877329.18,12,0
702,"Zions Bank, A Division of",270,MN,1831195.0,11,0
703,"Zions Bank, A Division of",270,OH,1143406.0,33,0
704,"Zions Bank, A Division of",270,IN,1103210.91,9,0
705,"Zions Bank, A Division of",270,NE,1057924.0,8,0
706,"Zions Bank, A Division of",270,WI,831406.0,9,0
707,"Zions Bank, A Division of",270,IA,684429.42,3,0
708,"Zions Bank, A Division of",270,AL,540631.0,7,0
709,"Zions Bank, A Division of",270,AR,526394.0,5,0
710,"Zions Bank, A Division of",270,KY,301249.0,4,0
711,"Zions Bank, A Division of",270,NH,263538.0,9,0
712,"Zions Bank, A Division of",270,AK,170844.0,8,0
713,"Zions Bank, A Division of",270,DE,153400.0,3,0
714,"Zions Bank, A Division of",270,PR,133800.0,2,0
715,"Zions Bank, A Division of",270,VT,105409.0,3,0
716,"Zions Bank, A Division of",270,ME,21405.0,2,0
717,"Zions Bank, A Division of",270,SD,19800.0,1,0
718,Signature Bank,370,NY,2552458521.95,8339,SBNY
719,Signature Bank,370,IL,327801086.69,1049,SBNY
720,Signature Bank,370,OH,288659366.06,1101,SBNY
721,Signature Bank,370,CA,274873311.11,521,SBNY
722,Signature Bank,370,NJ,98706398.41,330,SBNY
723,Signature Bank,370,FL,55094532.65,149,SBNY
724,Signature Bank,370,AR,28717868.48,423,SBNY
725,Signature Bank,370,CT,19456865.29,71,SBNY
726,Signature Bank,370,MI,18799490.84,119,SBNY
727,Signature Bank,370,TX,17702545.71,31,SBNY
728,Signature Bank,370,PA,15610605.1,39,SBNY
729,Signature Bank,370,IN,9802318.0,12,SBNY
730,Signature Bank,370,NC,9714893.37,22,SBNY
731,Signature Bank,370,AZ,8393086.0,16,SBNY
732,Signature Bank,370,WI,8172449.0,15,SBNY
733,Signature Bank,370,DE,7330796.94,10,SBNY
734,Signature Bank,370,DC,6694750.38,9,SBNY
735,Signature Bank,370,IA,5761521.0,3,SBNY
736,Signature Bank,370,MO,5190912.0,3,SBNY
737,Signature Bank,370,GA,4966923.69,13,SBNY
738,Signature Bank,370,MA,4345283.0,13,SBNY
739,Signature Bank,370,SC,3826403.0,7,SBNY
740,Signature Bank,370,TN,3531483.66,9,SBNY
741,Signature Bank,370,CO,3460080.61,11,SBNY
742,Signature Bank,370,NV,2917216.4,6,SBNY
743,Signature Bank,370,MD,2869700.55,10,SBNY
744,Signature Bank,370,MN,2781244.0,5,SBNY
745,Signature Bank,370,OR,2707858.5,3,SBNY
746,Signature Bank,370,KY,2206619.87,6,SBNY
747,Signature Bank,370,VA,1558470.8900000001,12,SBNY
748,Signature Bank,370,VT,1352307.92,3,SBNY
749,Signature Bank,370,WA,895584.37,3,SBNY
750,Signature Bank,370,WY,815012.0,5,SBNY
751,Signature Bank,370,OK,617023.0,6,SBNY
752,Signature Bank,370,UT,247533.0,2,SBNY
753,Signature Bank,370,RI,243200.0,1,SBNY
754,Signature Bank,370,PR,211727.0,7,SBNY
755,Signature Bank,370,NM,88520.0,3,SBNY
756,Signature Bank,370,MS,37124.0,2,SBNY
757,"Harvest Small Business Finance, LLC",95,CA,2387094570.89,81042,BTM
758,"Harvest Small Business Finance, LLC",95,FL,1162619652.66,80105,BTM
759,"Harvest Small Business Finance, LLC",95,IL,1139590280.34,59161,BTM
760,"Harvest Small Business Finance, LLC",95,GA,1075583289.32,59858,BTM
761,"Harvest Small Business Finance, LLC",95,NY,835730040.26,41282,BTM
762,"Harvest Small Business Finance, LLC",95,TX,677402518.76,36060,BTM
763,"Harvest Small Business Finance, LLC",95,OH,418175758.23,23393,BTM
764,"Harvest Small Business Finance, LLC",95,MI,289590653.75,16057,BTM
765,"Harvest Small Business Finance, LLC",95,PA,258656397.84,14474,BTM
766,"Harvest Small Business Finance, LLC",95,LA,243145932.89,15005,BTM
767,"Harvest Small Business Finance, LLC",95,NJ,227603682.42,10897,BTM
768,"Harvest Small Business Finance, LLC",95,NV,215399997.72,12126,BTM
769,"Harvest Small Business Finance, LLC",95,NC,198967686.76,10946,BTM
770,"Harvest Small Business Finance, LLC",95,IN,191061066.86,10776,BTM
771,"Harvest Small Business Finance, LLC",95,AZ,182719845.38,8341,BTM
772,"Harvest Small Business Finance, LLC",95,TN,181007558.79,10298,BTM
773,"Harvest Small Business Finance, LLC",95,MS,171480307.5,10019,BTM
774,"Harvest Small Business Finance, LLC",95,AL,167757990.86,9777,BTM
775,"Harvest Small Business Finance, LLC",95,MD,167278871.15,10187,BTM
776,"Harvest Small Business Finance, LLC",95,SC,157610533.85,9069,BTM
777,"Harvest Small Business Finance, LLC",95,VA,149486666.48,8074,BTM
778,"Harvest Small Business Finance, LLC",95,MO,125833784.38,7602,BTM
779,"Harvest Small Business Finance, LLC",95,MA,114929651.99,7089,BTM
780,"Harvest Small Business Finance, LLC",95,MN,99412311.56,5933,BTM
781,"Harvest Small Business Finance, LLC",95,WI,90034416.87,4697,BTM
782,"Harvest Small Business Finance, LLC",95,WA,74619490.83,3202,BTM
783,"Harvest Small Business Finance, LLC",95,CO,74426292.24,3687,BTM
784,"Harvest Small Business Finance, LLC",95,AR,72343790.82,4289,BTM
785,"Harvest Small Business Finance, LLC",95,KY,48440388.5,3385,BTM
786,"Harvest Small Business Finance, LLC",95,OR,47886683.52,2051,BTM
787,"Harvest Small Business Finance, LLC",95,CT,45221861.58,2557,BTM
788,"Harvest Small Business Finance, LLC",95,OK,37704748.9,2549,BTM
789,"Harvest Small Business Finance, LLC",95,IA,35016039.28,1973,BTM
790,"Harvest Small Business Finance, LLC",95,DE,27282886.36,1565,BTM
