,name,state,amount,count,symbol
6987,"CRF Small Business Loan Company, LLC",IA,84300.0,4,BTM
6988,"CRF Small Business Loan Company, LLC",ID,77050.0,3,BTM
6989,"CRF Small Business Loan Company, LLC",TN,48100.0,8,BTM
6990,"CRF Small Business Loan Company, LLC",ND,45300.0,2,BTM
6991,"CRF Small Business Loan Company, LLC",DE,33200.0,3,BTM
6992,"CRF Small Business Loan Company, LLC",ME,20800.0,1,BTM
6993,"CRF Small Business Loan Company, LLC",HI,19100.0,2,BTM
6994,"CRF Small Business Loan Company, LLC",OK,7300.0,2,BTM
6995,Carrollton Bank,MO,340457854.57,2912,0
6996,Carrollton Bank,IL,175701929.19,2425,0
6997,Carrollton Bank,FL,7495168.33,35,0
6998,Carrollton Bank,KS,4325998.04,9,0
6999,Carrollton Bank,AZ,2556611.0,6,0
7000,Carrollton Bank,TX,2135229.55,9,0
7001,Carrollton Bank,CA,2022055.43,52,0
7002,Carrollton Bank,IA,1975643.17,4,0
7003,Carrollton Bank,DC,1436653.75,2,0
7004,Carrollton Bank,NY,1302169.01,11,0
7005,Carrollton Bank,GA,1214450.0,3,0
7006,Carrollton Bank,MI,920040.82,3,0
7007,Carrollton Bank,SC,468940.17,5,0
7008,Carrollton Bank,NC,400948.92,5,0
7009,Carrollton Bank,IN,354245.37,10,0
7010,Carrollton Bank,CO,333677.87,7,0
7011,Carrollton Bank,OH,322277.5,3,0
7012,Carrollton Bank,MN,217891.5,2,0
7013,Carrollton Bank,NV,217792.32,3,0
7014,Carrollton Bank,NJ,208197.0,2,0
7015,Carrollton Bank,WA,153800.0,3,0
7016,Carrollton Bank,AR,69639.0,1,0
7017,Carrollton Bank,LA,58487.89,4,0
7018,Carrollton Bank,PA,47696.450000000004,3,0
7019,Carrollton Bank,TN,47540.5,9,0
7020,Carrollton Bank,VA,41666.65,2,0
7021,Carrollton Bank,NM,41665.0,2,0
7022,Carrollton Bank,MA,20832.5,1,0
7023,Carrollton Bank,MS,19902.08,1,0
7024,Carrollton Bank,KY,15059.0,1,0
7025,Carrollton Bank,AL,14000.0,1,0
7026,Carrollton Bank,MT,12699.57,1,0
7027,Carrollton Bank,DE,11875.0,1,0
7028,Carrollton Bank,OK,6110.0,2,0
7029,WestStar Bank,TX,339395476.31,2667,0
7030,WestStar Bank,NM,28185107.42,122,0
7031,WestStar Bank,AZ,2495862.82,16,0
7032,WestStar Bank,CA,2082466.02,7,0
7033,WestStar Bank,CO,2064112.0,6,0
7034,WestStar Bank,FL,259900.0,2,0
7035,WestStar Bank,UT,114100.0,1,0
7036,WestStar Bank,KS,80110.0,1,0
7037,BankPlus,MS,334954496.44,6098,0
7038,BankPlus,LA,226856807.64,3323,0
7039,BankPlus,AL,28460581.72,372,0
7040,BankPlus,TN,15273862.56,126,0
7041,BankPlus,FL,6001319.58,70,0
7042,BankPlus,TX,4820360.68,31,0
7043,BankPlus,NY,1655752.96,13,0
7044,BankPlus,GA,1632257.75,17,0
7045,BankPlus,CA,897715.02,11,0
7046,BankPlus,AZ,845955.47,7,0
7047,BankPlus,SC,434766.67,4,0
7048,BankPlus,AR,357973.0,7,0
7049,BankPlus,CO,306120.75,5,0
7050,BankPlus,NC,207566.64,5,0
7051,BankPlus,ID,201654.72,2,0
7052,BankPlus,OK,193852.82,4,0
7053,BankPlus,VA,174197.06,1,0
7054,BankPlus,NV,97042.29,3,0
7055,BankPlus,IL,72166.64,3,0
7056,BankPlus,OH,65365.0,3,0
7057,BankPlus,MN,41735.0,3,0
7058,BankPlus,PA,41633.32,2,0
7059,BankPlus,UT,34960.4,3,0
7060,BankPlus,DC,18900.0,1,0
7061,BankPlus,KY,11828.95,2,0
7062,BankPlus,MO,11581.45,1,0
7063,BankPlus,MT,3300.0,1,0
7064,"Horizon Bank, SSB",TX,332398144.23,2063,SSB
7065,"Horizon Bank, SSB",NY,4310021.5,5,SSB
7066,"Horizon Bank, SSB",CA,1563500.0,10,SSB
7067,"Horizon Bank, SSB",LA,1185900.0,5,SSB
7068,"Horizon Bank, SSB",AL,1163050.0,2,SSB
7069,"Horizon Bank, SSB",OK,885700.0,2,SSB
7070,"Horizon Bank, SSB",ID,615000.0,1,SSB
7071,"Horizon Bank, SSB",MA,302500.0,1,SSB
7072,"Horizon Bank, SSB",TN,233900.0,3,SSB
7073,"Horizon Bank, SSB",FL,230000.0,2,SSB
7074,"Horizon Bank, SSB",MI,175400.0,2,SSB
7075,"Horizon Bank, SSB",IA,161200.0,1,SSB
7076,"Horizon Bank, SSB",MO,67350.0,2,SSB
7077,"Horizon Bank, SSB",NV,60300.0,2,SSB
7078,"Horizon Bank, SSB",CO,53335.0,2,SSB
7079,"Horizon Bank, SSB",WI,30495.0,2,SSB
7080,"Horizon Bank, SSB",AR,25000.0,1,SSB
7081,"Horizon Bank, SSB",WA,20800.0,1,SSB
7082,First State Bank,TX,331004822.4,5791,0
7083,First State Bank,MI,119114192.0,713,0
7084,First State Bank,IL,83797641.85,1601,0
7085,First State Bank,IA,69140166.82,2368,0
7086,First State Bank,MS,44054774.37,809,0
7087,First State Bank,AR,43948224.79,640,0
7088,First State Bank,WI,39892704.31,762,0
7089,First State Bank,ND,23433783.0,450,0
7090,First State Bank,NE,22213848.11,1149,0
7091,First State Bank,OK,20916883.37,768,0
7092,First State Bank,KY,15177803.68,522,0
7093,First State Bank,GA,10442869.12,413,0
7094,First State Bank,MN,5121217.75,37,0
7095,First State Bank,NJ,4237800.15,77,0
7096,First State Bank,CA,3768148.2,54,0
7097,First State Bank,NM,2940333.34,76,0
7098,First State Bank,AZ,2781424.05,24,0
7099,First State Bank,NC,2693137.92,13,0
7100,First State Bank,LA,1961049.5,9,0
7101,First State Bank,MA,1838892.0,7,0
7102,First State Bank,AL,1602659.07,53,0
7103,First State Bank,FL,1557326.82,23,0
7104,First State Bank,WY,1401349.0,5,0
7105,First State Bank,PA,1290825.05,76,0
7106,First State Bank,NY,1280700.0,38,0
7107,First State Bank,MT,1166320.1099999999,7,0
7108,First State Bank,CO,639745.8,18,0
7109,First State Bank,KS,579051.0,32,0
7110,First State Bank,NV,551800.0,9,0
7111,First State Bank,MD,437111.5,7,0
7112,First State Bank,SC,422185.6,8,0
7113,First State Bank,HI,402243.91,5,0
7114,First State Bank,MO,305574.18,9,0
7115,First State Bank,OR,293248.0,2,0
7116,First State Bank,AK,225400.0,2,0
7117,First State Bank,IN,186927.0,8,0
7118,First State Bank,CT,170786.0,2,0
7119,First State Bank,VA,162699.0,6,0
7120,First State Bank,TN,137014.5,9,0
7121,First State Bank,WA,128088.0,3,0
7122,First State Bank,OH,88554.65,7,0
7123,First State Bank,SD,19695.0,2,0
7124,First State Bank,DC,2500.0,1,0
7125,"Community Trust Bank, Inc.",KY,330073434.85,5310,TSLA
7126,"Community Trust Bank, Inc.",WV,28417100.0,280,TSLA
7127,"Community Trust Bank, Inc.",TN,24942154.58,448,TSLA
7128,"Community Trust Bank, Inc.",OH,10935300.0,148,TSLA
7129,"Community Trust Bank, Inc.",VA,2107440.0,35,TSLA
7130,"Community Trust Bank, Inc.",GA,1533100.0,16,TSLA
7131,"Community Trust Bank, Inc.",WI,1304300.0,2,TSLA
7132,"Community Trust Bank, Inc.",NC,1012400.0,10,TSLA
7133,"Community Trust Bank, Inc.",FL,600300.0,16,TSLA
7134,"Community Trust Bank, Inc.",CA,474600.0,2,TSLA
7135,"Community Trust Bank, Inc.",MO,89700.0,4,TSLA
7136,"Community Trust Bank, Inc.",TX,74800.0,4,TSLA
7137,"Community Trust Bank, Inc.",SC,53200.0,4,TSLA
7138,"Community Trust Bank, Inc.",UT,48900.0,1,TSLA
7139,"Community Trust Bank, Inc.",IN,46400.0,4,TSLA
7140,"Community Trust Bank, Inc.",MI,36200.0,4,TSLA
7141,"Community Trust Bank, Inc.",MS,20800.0,1,TSLA
7142,"Community Trust Bank, Inc.",AL,18100.0,2,TSLA
7143,"Community Trust Bank, Inc.",IA,13800.0,3,TSLA
7144,"Community Trust Bank, Inc.",OR,10800.0,1,TSLA
7145,"Community Trust Bank, Inc.",PA,8300.0,1,TSLA
7146,"Community Trust Bank, Inc.",NM,7400.0,1,TSLA
7147,"Community Trust Bank, Inc.",IL,6900.0,1,TSLA
7148,Middlesex Savings Bank,MA,327533702.07,2570,0
7149,Middlesex Savings Bank,RI,1787186.0,11,0
7150,Middlesex Savings Bank,NY,288135.0,2,0
7151,Middlesex Savings Bank,CT,131210.0,2,0
7152,Middlesex Savings Bank,CA,45245.0,1,0
7153,Middlesex Savings Bank,TN,35830.0,2,0
7154,Middlesex Savings Bank,FL,35432.0,3,0
7155,Middlesex Savings Bank,NC,20832.0,1,0
7156,Middlesex Savings Bank,VA,7322.0,2,0
7157,Oxford Bank,MI,327509932.01,1842,OXBC
7158,Oxford Bank,CA,2300851.78,8,OXBC
7159,Oxford Bank,NV,1863375.3699999999,6,OXBC
7160,Oxford Bank,PA,1685881.28,4,OXBC
7161,Oxford Bank,TN,1302761.25,21,OXBC
7162,Oxford Bank,NC,1000964.0,2,OXBC
7163,Oxford Bank,OH,999101.15,15,OXBC
7164,Oxford Bank,LA,719908.36,4,OXBC
7165,Oxford Bank,TX,618061.9,1,OXBC
7166,Oxford Bank,SC,513974.57,2,OXBC
7167,Oxford Bank,AL,511468.41000000003,4,OXBC
7168,Oxford Bank,NJ,495737.47,1,OXBC
7169,Oxford Bank,FL,473120.33999999997,8,OXBC
7170,Oxford Bank,IL,427673.37,5,OXBC
7171,Oxford Bank,MN,415952.53,4,OXBC
7172,Oxford Bank,MO,300742.95,6,OXBC
7173,Oxford Bank,KY,269723.0,2,OXBC
7174,Oxford Bank,IN,244999.8,4,OXBC
7175,Oxford Bank,WI,158677.91999999998,3,OXBC
7176,Oxford Bank,OK,112157.13,1,OXBC
7177,Oxford Bank,AZ,111713.2,1,OXBC
7178,Oxford Bank,NY,99345.41,1,OXBC
7179,Oxford Bank,GA,56111.72,4,OXBC
7180,Oxford Bank,MS,53600.0,1,OXBC
7181,Oxford Bank,IA,9662.0,1,OXBC
7182,"Square Capital, LLC",CA,327449396.63,25205,OXSQ
7183,"Square Capital, LLC",TX,143248432.82,15791,OXSQ
7184,"Square Capital, LLC",FL,140626869.08,15630,OXSQ
7185,"Square Capital, LLC",NY,123581253.04,9031,OXSQ
7186,"Square Capital, LLC",GA,57109673.73,6657,OXSQ
7187,"Square Capital, LLC",IL,55620254.46,5744,OXSQ
7188,"Square Capital, LLC",WA,49103190.56,3983,OXSQ
7189,"Square Capital, LLC",NC,48907872.62,5471,OXSQ
7190,"Square Capital, LLC",OR,38931443.68,3419,OXSQ
7191,"Square Capital, LLC",AZ,37345255.7,3915,OXSQ
7192,"Square Capital, LLC",NJ,35662991.95,2932,OXSQ
7193,"Square Capital, LLC",OH,35081067.63,4392,OXSQ
7194,"Square Capital, LLC",MD,33763514.48,3112,OXSQ
7195,"Square Capital, LLC",VA,32908278.3,3213,OXSQ
7196,"Square Capital, LLC",CO,29442402.11,3033,OXSQ
7197,"Square Capital, LLC",PA,28957406.2,2848,OXSQ
7198,"Square Capital, LLC",MI,26761395.65,2806,OXSQ
7199,"Square Capital, LLC",TN,23978068.42,2937,OXSQ
7200,"Square Capital, LLC",MA,21674102.1,1681,OXSQ
7201,"Square Capital, LLC",NV,18895201.08,1925,OXSQ
7202,"Square Capital, LLC",SC,18332850.8,2427,OXSQ
7203,"Square Capital, LLC",MO,15323620.75,2037,OXSQ
7204,"Square Capital, LLC",IN,14546772.73,1995,OXSQ
7205,"Square Capital, LLC",WI,14518740.3,1997,OXSQ
7206,"Square Capital, LLC",LA,13833356.9,1869,OXSQ
7207,"Square Capital, LLC",AL,13767476.07,1823,OXSQ
7208,"Square Capital, LLC",MN,13303546.87,1652,OXSQ
7209,"Square Capital, LLC",CT,13138723.5,1382,OXSQ
7210,"Square Capital, LLC",UT,10216088.13,1117,OXSQ
7211,"Square Capital, LLC",KY,9806557.48,1138,OXSQ
7212,"Square Capital, LLC",HI,9558826.05,1100,OXSQ
7213,"Square Capital, LLC",OK,8099916.71,1184,OXSQ
7214,"Square Capital, LLC",DC,7623713.94,545,OXSQ
7215,"Square Capital, LLC",NM,7322376.59,864,OXSQ
7216,"Square Capital, LLC",KS,7193277.06,1043,OXSQ
7217,"Square Capital, LLC",ID,5524777.12,904,OXSQ
7218,"Square Capital, LLC",AK,5129981.53,461,OXSQ
7219,"Square Capital, LLC",NH,5032385.15,521,OXSQ
7220,"Square Capital, LLC",AR,4867071.42,786,OXSQ
7221,"Square Capital, LLC",IA,4846968.03,714,OXSQ
7222,"Square Capital, LLC",MS,4709937.89,727,OXSQ
7223,"Square Capital, LLC",WV,3602294.9899999998,432,OXSQ
7224,"Square Capital, LLC",ME,3507268.5,484,OXSQ
7225,"Square Capital, LLC",RI,3382577.75,348,OXSQ
7226,"Square Capital, LLC",DE,2886711.13,340,OXSQ
7227,"Square Capital, LLC",MT,2680528.51,388,OXSQ
7228,"Square Capital, LLC",NE,2533081.0,435,OXSQ
7229,"Square Capital, LLC",VT,1937038.62,215,OXSQ
7230,"Square Capital, LLC",WY,1868620.09,206,OXSQ
7231,"Square Capital, LLC",SD,1198133.49,172,OXSQ
7232,"Square Capital, LLC",ND,1095147.63,151,OXSQ
7233,Northwest Bank,PA,326239944.36,3750,0
7234,Northwest Bank,IA,200575746.0,2978,0
7235,Northwest Bank,NY,187717024.33,1811,0
7236,Northwest Bank,IN,107147248.65,1066,0
7237,Northwest Bank,OH,97701900.71,749,0
7238,Northwest Bank,OR,90286521.0,231,0
7239,Northwest Bank,WA,80171648.43,227,0
7240,Northwest Bank,NE,72058293.2,552,0
7241,Northwest Bank,ID,35202405.76,187,0
7242,Northwest Bank,UT,14351872.12,119,0
7243,Northwest Bank,CA,9759751.4,18,0
7244,Northwest Bank,MN,5651300.0,31,0
7245,Northwest Bank,SD,5025300.0,48,0
7246,Northwest Bank,IL,4649493.22,16,0
7247,Northwest Bank,AZ,4034082.15,16,0
7248,Northwest Bank,CO,2931453.5,15,0
7249,Northwest Bank,TX,2800541.26,18,0
7250,Northwest Bank,MI,2317300.78,17,0
7251,Northwest Bank,TN,896355.32,3,0
7252,Northwest Bank,NM,583357.5,4,0
7253,Northwest Bank,MD,523798.85,2,0
7254,Northwest Bank,FL,515544.33,12,0
7255,Northwest Bank,NV,497726.0,10,0
7256,Northwest Bank,SC,497481.5,7,0
7257,Northwest Bank,MT,410971.93,3,0
7258,Northwest Bank,NJ,344345.0,4,0
7259,Northwest Bank,WI,192800.0,2,0
7260,Northwest Bank,MO,161800.0,6,0
7261,Northwest Bank,NC,144000.0,2,0
7262,Northwest Bank,WY,67600.0,4,0
7263,Northwest Bank,KS,50300.0,1,0
7264,Northwest Bank,AL,23500.0,1,0
7265,Northwest Bank,ND,20400.0,1,0
7266,Northwest Bank,GA,2700.0,1,0
7267,"Lendistry SBLC, LLC",CA,321905986.45,6787,BTM
7268,"Lendistry SBLC, LLC",NY,45678196.0,1632,BTM
7269,"Lendistry SBLC, LLC",FL,33713222.0,1224,BTM
7270,"Lendistry SBLC, LLC",GA,32565840.0,1189,BTM
7271,"Lendistry SBLC, LLC",PA,28399163.0,982,BTM
7272,"Lendistry SBLC, LLC",TX,26103153.5,999,BTM
7273,"Lendistry SBLC, LLC",MD,23894867.0,753,BTM
7274,"Lendistry SBLC, LLC",IL,18127312.0,521,BTM
7275,"Lendistry SBLC, LLC",NJ,13505701.0,352,BTM
7276,"Lendistry SBLC, LLC",MI,12926461.0,238,BTM
7277,"Lendistry SBLC, LLC",VA,10872414.0,177,BTM
7278,"Lendistry SBLC, LLC",DC,6055902.0,48,BTM
7279,"Lendistry SBLC, LLC",NC,4801164.0,297,BTM
7280,"Lendistry SBLC, LLC",SC,4413249.0,144,BTM
7281,"Lendistry SBLC, LLC",NV,3722600.0,138,BTM
7282,"Lendistry SBLC, LLC",CO,3387023.0,103,BTM
7283,"Lendistry SBLC, LLC",OH,3347656.0,201,BTM
7284,"Lendistry SBLC, LLC",WA,3206416.0,154,BTM
7285,"Lendistry SBLC, LLC",AZ,3159901.0,156,BTM
7286,"Lendistry SBLC, LLC",LA,2751116.0,169,BTM
7287,"Lendistry SBLC, LLC",AL,2452928.0,116,BTM
7288,"Lendistry SBLC, LLC",MA,2449795.0,108,BTM
7289,"Lendistry SBLC, LLC",TN,2148865.0,141,BTM
7290,"Lendistry SBLC, LLC",ID,2118309.0,47,BTM
7291,"Lendistry SBLC, LLC",WI,1782801.0,79,BTM
7292,"Lendistry SBLC, LLC",MN,1594166.0,73,BTM
7293,"Lendistry SBLC, LLC",IN,1574749.0,106,BTM
7294,"Lendistry SBLC, LLC",MT,1549545.0,43,BTM
7295,"Lendistry SBLC, LLC",CT,1313347.0,58,BTM
7296,"Lendistry SBLC, LLC",OR,1291590.0,59,BTM
7297,"Lendistry SBLC, LLC",AR,1202360.0,30,BTM
7298,"Lendistry SBLC, LLC",MO,1018611.0,59,BTM
7299,"Lendistry SBLC, LLC",MS,997693.0,72,BTM
7300,"Lendistry SBLC, LLC",IA,953381.0,34,BTM
7301,"Lendistry SBLC, LLC",KY,830939.0,55,BTM
7302,"Lendistry SBLC, LLC",DE,673248.0,22,BTM
7303,"Lendistry SBLC, LLC",AK,535052.0,21,BTM
7304,"Lendistry SBLC, LLC",ME,479484.0,24,BTM
7305,"Lendistry SBLC, LLC",OK,387770.0,39,BTM
7306,"Lendistry SBLC, LLC",NM,387713.0,21,BTM
7307,"Lendistry SBLC, LLC",NH,373684.0,22,BTM
7308,"Lendistry SBLC, LLC",UT,342712.0,28,BTM
7309,"Lendistry SBLC, LLC",WY,255369.0,16,BTM
7310,"Lendistry SBLC, LLC",RI,222575.0,17,BTM
7311,"Lendistry SBLC, LLC",KS,213352.0,21,BTM
7312,"Lendistry SBLC, LLC",HI,200439.0,14,BTM
7313,"Lendistry SBLC, LLC",WV,189056.0,6,BTM
7314,"Lendistry SBLC, LLC",SD,144844.0,7,BTM
7315,"Lendistry SBLC, LLC",NE,102631.0,10,BTM
7316,"Lendistry SBLC, LLC",VT,44603.0,3,BTM
7317,"Lendistry SBLC, LLC",ND,34560.0,4,BTM
7318,Montecito Bank & Trust,CA,319212058.3,3562,0
7319,Montecito Bank & Trust,UT,1567145.0,3,0
7320,Montecito Bank & Trust,NV,244393.5,4,0
7321,Montecito Bank & Trust,OR,78680.0,1,0
7322,Montecito Bank & Trust,TX,74630.5,5,0
7323,Montecito Bank & Trust,IL,42265.0,1,0
7324,Montecito Bank & Trust,FL,28670.0,2,0
7325,Montecito Bank & Trust,NC,23200.0,2,0
7326,Montecito Bank & Trust,MT,20832.0,1,0
7327,Montecito Bank & Trust,AZ,9602.0,1,0
7328,Salem Five Cents Savings Bank,MA,316021839.62,1242,0
7329,Salem Five Cents Savings Bank,NH,15108003.0,46,0
7330,Salem Five Cents Savings Bank,CT,4258661.0,12,0
7331,Salem Five Cents Savings Bank,IN,4049000.0,2,0
7332,Salem Five Cents Savings Bank,FL,3713500.0,1,0
7333,Salem Five Cents Savings Bank,RI,452000.0,2,0
7334,Salem Five Cents Savings Bank,NY,439380.0,2,0
7335,Salem Five Cents Savings Bank,MD,168500.0,1,0
7336,Salem Five Cents Savings Bank,TN,126300.0,1,0
7337,Salem Five Cents Savings Bank,VI,110000.0,2,0
7338,Salem Five Cents Savings Bank,DC,105700.0,1,0
7339,Salem Five Cents Savings Bank,ME,82200.0,2,0
7340,Salem Five Cents Savings Bank,CA,59395.0,2,0
7341,Salem Five Cents Savings Bank,OH,28000.0,1,0
7342,Salem Five Cents Savings Bank,PR,19500.0,1,0
7343,Salem Five Cents Savings Bank,NC,14500.0,1,0
7344,First International Bank & Trust,ND,315907341.76,2782,0
7345,First International Bank & Trust,AZ,83281730.89,764,0
7346,First International Bank & Trust,MN,38175863.66,433,0
7347,First International Bank & Trust,CA,8193810.5,39,0
7348,First International Bank & Trust,OR,5272245.0,6,0
7349,First International Bank & Trust,WY,3906872.5,6,0
7350,First International Bank & Trust,TX,3783770.0,23,0
7351,First International Bank & Trust,CO,3042167.0,23,0
7352,First International Bank & Trust,SD,2100142.0,30,0
7353,First International Bank & Trust,IN,1934715.09,12,0
7354,First International Bank & Trust,MT,1747294.25,38,0
7355,First International Bank & Trust,GA,1725400.0,4,0
7356,First International Bank & Trust,NC,1477200.0,4,0
7357,First International Bank & Trust,NY,1247299.33,9,0
7358,First International Bank & Trust,WA,1101516.0,13,0
7359,First International Bank & Trust,VA,645200.0,5,0
7360,First International Bank & Trust,WI,551734.0,5,0
7361,First International Bank & Trust,FL,457192.0,6,0
7362,First International Bank & Trust,TN,419500.0,2,0
7363,First International Bank & Trust,MI,368347.0,5,0
7364,First International Bank & Trust,AK,241202.0,3,0
7365,First International Bank & Trust,NV,167500.0,1,0
7366,First International Bank & Trust,IL,163600.0,1,0
7367,First International Bank & Trust,UT,103200.0,4,0
7368,First International Bank & Trust,KY,81754.0,2,0
7369,First International Bank & Trust,NJ,54957.0,2,0
7370,First International Bank & Trust,OH,47733.33,4,0
7371,First International Bank & Trust,DE,26700.0,2,0
7372,First International Bank & Trust,KS,24200.0,2,0
7373,First International Bank & Trust,AL,20833.0,1,0
7374,First International Bank & Trust,MS,19400.0,1,0
7375,First International Bank & Trust,ID,10000.0,2,0
7376,The Cape Cod Five Cents Savings Bank,MA,314622311.62,3653,0
7377,The Cape Cod Five Cents Savings Bank,RI,548000.0,4,0
7378,The Cape Cod Five Cents Savings Bank,NY,420928.76,18,0
7379,The Cape Cod Five Cents Savings Bank,FL,400645.5,13,0
7380,The Cape Cod Five Cents Savings Bank,GA,83332.5,1,0
7381,The Cape Cod Five Cents Savings Bank,NH,72522.5,3,0
7382,The Cape Cod Five Cents Savings Bank,CT,63191.44,2,0
7383,The Cape Cod Five Cents Savings Bank,MD,48332.5,2,0
7384,The Cape Cod Five Cents Savings Bank,CA,45233.0,3,0
7385,The Cape Cod Five Cents Savings Bank,MT,31787.5,1,0
7386,The Cape Cod Five Cents Savings Bank,DC,20833.33,1,0
7387,The Cape Cod Five Cents Savings Bank,OR,3220.0,1,0
7388,First Security Bank,AR,314078982.5,4402,0
7389,First Security Bank,MS,35613062.17,1036,0
7390,First Security Bank,IL,7334269.16,364,0
7391,First Security Bank,MN,6713197.62,187,0
7392,First Security Bank,TX,5397580.84,28,0
7393,First Security Bank,MO,4050351.41,150,0
7394,First Security Bank,IA,3783884.69,232,0
7395,First Security Bank,TN,3717213.15,122,0
7396,First Security Bank,OK,1346900.0,8,0
7397,First Security Bank,GA,1109900.0,5,0
7398,First Security Bank,KS,432817.5,5,0
7399,First Security Bank,AZ,184322.92,1,0
7400,First Security Bank,FL,117000.0,2,0
7401,First Security Bank,LA,98216.45,2,0
7402,First Security Bank,AK,64700.0,2,0
